query	hit	cobertura_query	cobertura_hit	identidad	evalue	bitscore	especie_hit	titulo_hit
lcl|NC_002745.2_prot_WP_000800700.1_2216	VFG052932(gb|WP_012539558.1)	98.64864864864865	97.78270509977827	40.177	7.899999999999999e-104	316.0	Borrelia recurrentis A1	VFG052932(gb|WP_012539558.1) (BB_B22) purine permease [BBB22-23 (VF1386) - Nutritional/Metabolic factor (VFC0272)] [Borrelia recurrentis A1]
lcl|NC_002745.2_prot_WP_000817954.1_632	VFG013249(gb|WP_011271803)	97.56521739130434	96.76320272572401	30.769	6.08e-87	281.0	Haemophilus influenzae 86-028NP	VFG013249(gb|WP_011271803) (msbA) lipid transporter ATP-binding/permease [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae 86-028NP]
lcl|NC_002745.2_prot_WP_000818915.1_210	VFG030724(gb|WP_015308640)	98.9041095890411	94.05940594059406	51.832	5.749999999999999e-128	373.0	Mycobacterium smegmatis JS623	VFG030724(gb|WP_015308640) (sugC) sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium smegmatis JS623]
lcl|NC_002745.2_prot_WP_000821658.1_1762	VFG004985(gb|WP_000821658)	100.0	100.0	100.0	3.16e-179	491.0	Staphylococcus aureus subsp. aureus N315	VFG004985(gb|WP_000821658) (selm) staphylococcal enterotoxin type M [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000824948.1_2443	VFG005765(gb|WP_000861303)	90.80882352941177	98.75	36.614	3.9599999999999994e-42	144.0	Streptococcus agalactiae A909	VFG005765(gb|WP_000861303) (cylG) 3-ketoacyl-ACP-reductase CylG [-haemolysin/cytolysin (VF0279) - Exotoxin (VFC0235)] [Streptococcus agalactiae A909]
lcl|NC_002745.2_prot_WP_000825098.1_157	VFG005096(gb|WP_000825098)	100.0	100.0	100.0	3.42e-136	377.0	Staphylococcus aureus subsp. aureus USA300_FPR3757	VFG005096(gb|WP_000825098) (cap8M) type 8 capsular polysaccharide synthesis protein Cap8M [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]
lcl|NC_002745.2_prot_WP_000825530.1_448	VFG045346(gb|WP_011149697)	92.85714285714286	96.6542750929368	36.981	3.37e-51	169.0	Vibrio vulnificus YJ016	VFG045346(gb|WP_011149697) (IlpA) immunogenic lipoprotein A  [IlpA (VF0513) - Adherence (VFC0001)] [Vibrio vulnificus YJ016]
lcl|NC_002745.2_prot_WP_000825921.1_2381	VFG041139(gb|WP_006485337)	87.64478764478764	85.71428571428571	36.638	8.26e-46	154.0	Burkholderia cenocepacia J2315	VFG041139(gb|WP_006485337) (QU43_RS38205) transporter substrate-binding domain-containing protein [T6SS (VF0698) - Effector delivery system (VFC0086)] [Burkholderia cenocepacia J2315]
lcl|NC_002745.2_prot_WP_000827746.1_1848	VFG004717(gb|WP_002437704)	100.0	100.0	59.494	1.6999999999999997e-170	481.0	Staphylococcus epidermidis RP62A	VFG004717(gb|WP_002437704) (sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006) - Exoenzyme (VFC0251)] [Staphylococcus epidermidis RP62A]
lcl|NC_002745.2_prot_WP_000831055.1_2275	VFG005108(gb|WP_041615072)	89.52380952380952	90.03215434083602	51.064	9.58e-103	303.0	Staphylococcus haemolyticus JCSC1435	VFG005108(gb|WP_041615072) (SH_RS01860) LCP family protein [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus haemolyticus JCSC1435]
lcl|NC_002745.2_prot_WP_000834089.1_127	VFG005844(gb|WP_011681165)	98.52941176470588	99.57537154989384	31.224	7.38e-72	235.0	Streptococcus thermophilus LMD-9	VFG005844(gb|WP_011681165) (STER_RS05250) polysaccharide biosynthesis C-terminal domain-containing protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMD-9]
lcl|NC_002745.2_prot_WP_000841351.1_1244	VFG004735(gb|WP_000841351)	100.0	100.0	100.0	1.38e-131	365.0	Staphylococcus aureus subsp. aureus N315	VFG004735(gb|WP_000841351) (nuc) thermonuclease family protein [Thermonuclease nuc (VF0993) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000841404.1_2473	VFG004615(gb|WP_000841404)	100.0	100.0	100.0	0.0	1932.0	Staphylococcus aureus subsp. aureus N315	VFG004615(gb|WP_000841404) (fnbB) fibronectin-binding protein B [FnBPs (VF0010) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000842040.1_2664	VFG004769(gb|WP_000842040)	100.0	100.0	100.0	0.0	1400.0	Staphylococcus aureus subsp. aureus N315	VFG004769(gb|WP_000842040) (lip) triacylglycerol lipase precursor [Lipase (VF0012) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000848304.1_1536	VFG054342(gb|WP_039416961.1)	95.02369668246446	97.10144927536231	31.325	6.8599999999999995e-53	182.0	Porphyromonas gingivalis ATCC 33277	VFG054342(gb|WP_039416961.1) (prtC) collagenase-like protease [PrtC (VF1448) - Exoenzyme (VFC0251)] [Porphyromonas gingivalis ATCC 33277]
lcl|NC_002745.2_prot_WP_000857488.1_1076	VFG004845(gb|WP_000857488)	100.0	100.0	100.0	0.0	655.0	Staphylococcus aureus subsp. aureus N315	VFG004845(gb|WP_000857488) (hly/hla) Alpha-Hemolysin precursor [-hemolysin (VF0001) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000858967.1_64	VFG021089(gb|WP_024131483)	86.58008658008659	89.23766816143498	38.308	1e-37	131.0	Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	VFG021089(gb|WP_024131483) (phoP) two-component system response regulator PhoP [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91]
lcl|NC_002745.2_prot_WP_000863556.1_1479	VFG001867(gb|WP_016357051)	94.9748743718593	96.35416666666667	48.958	7.89e-65	198.0	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	VFG001867(gb|WP_016357051) (sodB) superoxide dismutase [SodB (VF0169) - Stress survival (VFC0282)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
lcl|NC_002745.2_prot_WP_000868413.1_1178	VFG045682(gb|WP_002296531)	98.07692307692308	98.49624060150376	44.776	2.2599999999999997e-68	212.0	Enterococcus faecium Aus0004	VFG045682(gb|WP_002296531) (cpsB/cdsA) phosphatidate cytidylyltransferase [Capsule (VF0361) - Immune modulation (VFC0258)] [Enterococcus faecium Aus0004]
lcl|NC_002745.2_prot_WP_000874681.1_128	VFG001867(gb|WP_016357051)	94.47236180904522	95.83333333333333	45.55	3.1100000000000003e-59	184.0	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	VFG001867(gb|WP_016357051) (sodB) superoxide dismutase [SodB (VF0169) - Stress survival (VFC0282)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
lcl|NC_002745.2_prot_WP_000876318.1_726	VFG007245(gb|WP_000735136)	95.97523219814242	98.3974358974359	44.194	1.35e-94	283.0	Vibrio cholerae O1 biovar El Tor str. N16961	VFG007245(gb|WP_000735136) (vctD) iron chelate uptake ABC transporter permease subunit VctD [VctPDGC system (VF0638) - Nutritional/Metabolic factor (VFC0272)] [Vibrio cholerae O1 biovar El Tor str. N16961]
lcl|NC_002745.2_prot_WP_000877369.1_2662	VFG004527(gb|WP_000877369)	100.0	100.0	100.0	0.0	587.0	Staphylococcus aureus subsp. aureus N315	VFG004527(gb|WP_000877369) (icaB) N-deacetylase, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000888486.1_1134	VFG032387(gb|WP_003748418)	96.35627530364373	94.84126984126983	40.586	2.6e-63	198.0	Listeria seeligeri serovar 1/2b str. SLCC3954	VFG032387(gb|WP_003748418) (stp) Stp1/IreP family PP2C-type Ser/Thr phosphatase [Serine-threonine phosphatase stp (VF0787) - Post-translational modification (VFC0315)] [Listeria seeligeri serovar 1/2b str. SLCC3954]
lcl|NC_002745.2_prot_WP_000889252.1_621	VFG012586(gb|WP_000968127)	100.0	97.54385964912281	35.252	7.89e-58	186.0	Escherichia coli CFT073	VFG012586(gb|WP_000968127) (sitD) iron/manganese ABC transporter permease subunit SitD [Iron/manganese transport (VF1116) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]
lcl|NC_002745.2_prot_WP_000894464.1_622	VFG013045(gb|WP_000983722)	91.09311740890688	82.9090909090909	33.188	1.89e-42	145.0	Shigella dysenteriae Sd197	VFG013045(gb|WP_000983722) (sitB) iron/manganese ABC transporter ATP-binding protein SitB [Ferrous iron transport (VF0985) - Nutritional/Metabolic factor (VFC0272)] [Shigella dysenteriae Sd197]
lcl|NC_002745.2_prot_WP_000897132.1_513	VFG000079(gb|NP_463763)	97.67726161369193	97.4390243902439	70.0	0.0	1153.0	Listeria monocytogenes EGD-e	VFG000079(gb|NP_463763) (clpC) endopeptidase Clp ATP-binding chain C [ClpC (VF0072) - Stress survival (VFC0282)] [Listeria monocytogenes EGD-e]
lcl|NC_002745.2_prot_WP_000908182.1_2112	VFG044236(gb|WP_011815405)	95.38461538461539	91.35338345864662	30.116	1.98e-22	93.2	Yersinia enterocolitica subsp. enterocolitica 8081	VFG044236(gb|WP_011815405) (YE_RS01715) heme ABC transporter ATP-binding protein [Direct heme uptake system (VF1031) - Nutritional/Metabolic factor (VFC0272)] [Yersinia enterocolitica subsp. enterocolitica 8081]
lcl|NC_002745.2_prot_WP_000911017.1_309	VFG002059(gb|NP_248763)	89.77777777777777	87.44769874476988	36.967	2.4299999999999998e-34	122.0	Pseudomonas aeruginosa PAO1	VFG002059(gb|NP_248763) (tagT) type VI secretion associated protein TagT, ATP-binding component of ABC transporter [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
lcl|NC_002745.2_prot_WP_000916704.1_2389	VFG001274(gb|WP_000916704)	100.0	100.0	100.0	0.0	649.0	Staphylococcus aureus subsp. aureus MW2	VFG001274(gb|WP_000916704) (hlgC) gamma-hemolysin component C [Gamma-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
lcl|NC_002745.2_prot_WP_000920042.1_1888	VFG004789(gb|WP_000920042)	100.0	100.0	100.0	3.42e-116	325.0	Staphylococcus aureus subsp. aureus N315	VFG004789(gb|WP_000920042) (sak) Staphylokinase precursor [Staphylokinase (VF0021) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000921965.1_988	VFG013734(gb|WP_011013698)	37.98283261802575	70.07575757575758	30.159	6.5e-12	65.9	Corynebacterium glutamicum ATCC 13032 (DSM 20300)	VFG013734(gb|WP_011013698) (fagC) ABC transporter ATP-binding protein [ABC transporter (VF0741) - Nutritional/Metabolic factor (VFC0272)] [Corynebacterium glutamicum ATCC 13032 (DSM 20300)]
lcl|NC_002745.2_prot_WP_000923526.1_2426	VFG048480(gb|WP_014837773)	89.0909090909091	76.89393939393939	30.882	1.07e-25	100.0	Klebsiella oxytoca E718	VFG048480(gb|WP_014837773) (fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca E718]
lcl|NC_002745.2_prot_WP_000924990.1_109	VFG044252(gb|WP_000924997)	100.0	100.0	99.698	0.0	639.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044252(gb|WP_000924997) (sirB) staphyloferrin B ABC transporter permease subunit SirB [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000928938.1_285	VFG018116(gb|WP_000928938)	100.0	100.0	100.0	8.430000000000001e-110	308.0	Staphylococcus aureus subsp. aureus Mu3	VFG018116(gb|WP_000928938) (essA) type VII secretion system protein EssA, monotopic membrane protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu3]
lcl|NC_002745.2_prot_WP_000934155.1_2359	VFG009635(gb|WP_011893047)	98.22222222222223	91.35802469135803	43.243	5.6e-63	196.0	Mycobacterium gilvum PYR-GCK	VFG009635(gb|WP_011893047) (narI) respiratory nitrate reductase subunit gamma [Nitrate reductase (VF0302) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium gilvum PYR-GCK]
lcl|NC_002745.2_prot_WP_000934467.1_551	VFG004596(gb|WP_000934467)	100.0	100.0	100.0	0.0	2699.0	Staphylococcus aureus subsp. aureus N315	VFG004596(gb|WP_000934467) (sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000939521.1_1798	VFG022835(gb|WP_013828895)	86.09271523178808	72.82051282051282	30.667	2.04e-11	58.9	Mycobacterium sp. JDM601	VFG022835(gb|WP_013828895) (ahpC) peroxiredoxin [AhpC (VF0306) - Stress survival (VFC0282)] [Mycobacterium sp. JDM601]
lcl|NC_002745.2_prot_WP_000940790.1_148	VFG002970(gb|WP_000940790)	100.0	100.0	100.0	0.0	1241.0	Staphylococcus aureus subsp. aureus N315	VFG002970(gb|WP_000940790) (cap8D) type 8 capsular polysaccharide synthesis protein Cap8D [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000942210.1_1445	VFG037128(gb|WP_014581159)	98.92665474060823	98.56373429084381	33.216	6.48e-86	276.0	Neisseria meningitidis M01-240149	VFG037128(gb|WP_014581159) (recN) DNA repair protein RecN [RecN (VF0457) - Stress survival (VFC0282)] [Neisseria meningitidis M01-240149]
lcl|NC_002745.2_prot_WP_000943819.1_321	VFG004756(gb|WP_000943819)	100.0	100.0	100.0	0.0	1439.0	Staphylococcus aureus subsp. aureus N315	VFG004756(gb|WP_000943819) (geh) glycerol ester hydrolase [Lipase (VF0012) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_000948974.1_2418	VFG036559(gb|WP_013449339)	64.95098039215686	70.8215297450425	37.687	2.07e-51	176.0	Neisseria lactamica 020-06	VFG036559(gb|WP_013449339) (fbpC) iron(III) ABC transporter, ATP-binding protein [FbpABC (VF0272) - Nutritional/Metabolic factor (VFC0272)] [Neisseria lactamica 020-06]
lcl|NC_002745.2_prot_WP_000951624.1_2137	VFG044274(gb|WP_000951636)	100.0	100.0	99.438	0.0	726.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044274(gb|WP_000951636) (sfaC) staphyloferrin A biosynthesis protein SfaC [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000955781.1_144	VFG031960(gb|WP_014092990)	98.84925201380898	99.30715935334872	64.535	0.0	1174.0	Listeria ivanovii subsp. ivanovii PAM 55	VFG031960(gb|WP_014092990) (lap) Listeria adhesion protein Lap [Lap (VF0444) - Adherence (VFC0001)] [Listeria ivanovii subsp. ivanovii PAM 55]
lcl|NC_002745.2_prot_WP_000958531.1_2124	VFG011853(gb|WP_024305290)	63.27683615819209	76.47058823529412	30.38	2.01e-11	63.9	Campylobacter fetus subsp. fetus 82-40	VFG011853(gb|WP_024305290) (flhG) ATP-binding protein [Flagella (VF0114) - Motility (VFC0204)] [Campylobacter fetus subsp. fetus 82-40]
lcl|NC_002745.2_prot_WP_000960712.1_199	VFG000696(gb|AAP42188)	92.08333333333333	99.07834101382488	33.043	9.31e-22	89.7	Haemophilus influenzae str. 1007	VFG000696(gb|AAP42188) (bexA) ATP-dependent polysaccharide export protein BexA [Capsule (VF0043) - Immune modulation (VFC0258)] [Haemophilus influenzae str. 1007]
lcl|NC_002745.2_prot_WP_000974460.1_799	VFG043553(gb|WP_011113530)	97.14285714285714	94.48275862068965	36.17	1.01e-18	76.6	Mycoplasma gallisepticum str. R(low)	VFG043553(gb|WP_011113530) (MGA_RS01700) Ohr family peroxiredoxin [MGA_1142/OsmC (VF0885) - Adherence (VFC0001)] [Mycoplasma gallisepticum str. R(low)]
lcl|NC_002745.2_prot_WP_000974881.1_2057	VFG019951(gb|WP_012614296)	70.3187250996016	80.0	33.24	1.3e-45	165.0	Pseudomonas aeruginosa LESB58	VFG019951(gb|WP_012614296) (pscN) type III secretion system ATPase PscN [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa LESB58]
lcl|NC_002745.2_prot_WP_000974909.1_2134	VFG044272(gb|WP_000974906)	100.0	100.0	99.708	0.0	679.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044272(gb|WP_000974906) (NWMN_RS12030) iron ABC transporter permease [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000989088.1_2133	VFG044271(gb|WP_000989091)	100.0	100.0	99.689	0.0	612.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044271(gb|WP_000989091) (NWMN_RS12025) iron chelate uptake ABC transporter family permease subunit [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_000991306.1_1875	VFG050113(gb|WP_000590108)	72.14765100671141	74.22680412371135	34.562	9.47e-34	124.0	Bacillus cereus AH187	VFG050113(gb|WP_000590108) (cesC) ABC transporter ATP-binding protein, CesC [Cereulide (VF0583) - Exotoxin (VFC0235)] [Bacillus cereus AH187]
lcl|NC_002745.2_prot_WP_001008400.1_231	VFG030400(gb|WP_081465621)	98.20359281437126	98.42209072978304	32.871	7.519999999999999e-82	263.0	Mycobacterium sp. JDM601	VFG030400(gb|WP_081465621) (fadD13) long-chain fatty acid--CoA ligase [MymA operon (VF0840) - Immune modulation (VFC0258)] [Mycobacterium sp. JDM601]
lcl|NC_002745.2_prot_WP_001008493.1_301	VFG049796(gb|WP_001008493)	100.0	100.0	100.0	2.6e-120	336.0	Staphylococcus aureus subsp. aureus N315	VFG049796(gb|WP_001008493) (esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001008722.1_218	VFG032174(gb|WP_012985162)	100.0	99.34924078091106	52.723	2.1700000000000002e-169	484.0	Listeria seeligeri serovar 1/2b str. SLCC3954	VFG032174(gb|WP_012985162) (hpt) hexose phosphate transport protein [Hpt (VF0264) - Nutritional/Metabolic factor (VFC0272)] [Listeria seeligeri serovar 1/2b str. SLCC3954]
lcl|NC_002745.2_prot_WP_001010111.1_338	VFG032174(gb|WP_012985162)	91.3716814159292	87.41865509761388	33.654	2.1799999999999998e-55	190.0	Listeria seeligeri serovar 1/2b str. SLCC3954	VFG032174(gb|WP_012985162) (hpt) hexose phosphate transport protein [Hpt (VF0264) - Nutritional/Metabolic factor (VFC0272)] [Listeria seeligeri serovar 1/2b str. SLCC3954]
lcl|NC_002745.2_prot_WP_001010292.1_289	VFG018167(gb|WP_001010292)	100.0	100.0	100.0	8.35e-92	261.0	Staphylococcus aureus subsp. aureus Mu3	VFG018167(gb|WP_001010292) (esxC) type VII secretion system secreted protein EsxC [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu3]
lcl|NC_002745.2_prot_WP_001011595.1_1799	VFG013618(gb|WP_011609384)	99.3006993006993	98.61111111111111	47.073	7.68e-146	422.0	Haemophilus somnus 129PT	VFG013618(gb|WP_011609384) (hemL) glutamate-1-semialdehyde 2,1-aminomutase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 129PT]
lcl|NC_002745.2_prot_WP_001015549.1_119	VFG044262(gb|WP_001015549)	100.0	100.0	100.0	0.0	533.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044262(gb|WP_001015549) (sbnI) bifunctional transcriptional regulator/O-phospho-L-serine synthase SbnI [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001016166.1_1115	VFG047683(gb|WP_003040812)	98.97610921501706	97.07792207792208	33.657	1.32e-41	145.0	Francisella novicida U112	VFG047683(gb|WP_003040812) (pyrB) aspartate carbamoyltransferase [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella novicida U112]
lcl|NC_002745.2_prot_WP_001028283.1_150	VFG005024(gb|WP_001028283)	100.0	100.0	100.0	0.0	761.0	Staphylococcus aureus subsp. aureus Mu50	VFG005024(gb|WP_001028283) (cap8F) type 8 capsular polysaccharide synthesis protein Cap8F [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]
lcl|NC_002745.2_prot_WP_001031978.1_967	VFG016389(gb|WP_000727070)	77.53086419753086	99.66887417218543	31.464	4.0399999999999996e-38	139.0	Bacillus cereus ATCC 10987	VFG016389(gb|WP_000727070) (BCE_RS25805) LytR family transcriptional regulator [Polysaccharide capsule (VF0659) - Immune modulation (VFC0258)] [Bacillus cereus ATCC 10987]
lcl|NC_002745.2_prot_WP_001032807.1_1661	VFG044443(gb|WP_001032773)	100.0	100.0	98.436	0.0	1789.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044443(gb|WP_001032773) (harA) haptoglobin-binding heme uptake protein HarA [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001033876.1_307	VFG046589(gb|WP_013922980)	74.66216216216216	95.1417004048583	32.636	1.29e-24	99.4	Francisella sp. TX077308	VFG046589(gb|WP_013922980) (acpC) acid phosphatase [Acid phosphatase (VF0547) - Stress survival (VFC0282)] [Francisella sp. TX077308]
lcl|NC_002745.2_prot_WP_001035599.1_1959	VFG001809(gb|WP_001035599)	100.0	100.0	100.0	2.56e-173	475.0	Staphylococcus aureus subsp. aureus N315	VFG001809(gb|WP_001035599) (tsst-1) toxic shock syndrome toxin-1 [TSST-1 (VF0022) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001038704.1_1742	VFG004678(gb|WP_001038704)	100.0	100.0	100.0	1.9e-175	481.0	Staphylococcus aureus subsp. aureus USA300_FPR3757	VFG004678(gb|WP_001038704) (splD) serine protease SplD [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]
lcl|NC_002745.2_prot_WP_001038752.1_1741	VFG004667(gb|WP_001038752)	100.0	100.0	100.0	6.71e-175	480.0	Staphylococcus aureus subsp. aureus N315	VFG004667(gb|WP_001038752) (splF) serine protease SplF [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001038872.1_1743	VFG004687(gb|WP_001038872)	100.0	100.0	100.0	6.3000000000000004e-173	475.0	Staphylococcus aureus subsp. aureus N315	VFG004687(gb|WP_001038872) (splC) serine protease SplC [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001039427.1_1745	VFG004703(gb|WP_001039427)	100.0	100.0	100.0	3.45e-172	473.0	Staphylococcus aureus subsp. aureus N315	VFG004703(gb|WP_001039427) (splA) serine protease SplA [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001039454.1_1744	VFG004696(gb|WP_001039454)	100.0	100.0	100.0	6.71e-175	480.0	Staphylococcus aureus subsp. aureus N315	VFG004696(gb|WP_001039454) (splB) serine protease SplB [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]
lcl|NC_002745.2_prot_WP_001040568.1_537	VFG016493(gb|WP_011283803)	100.0	100.0	76.396	0.0	625.0	Mycoplasma synoviae 53	VFG016493(gb|WP_011283803) (tuf) elongation factor Tu [EF-Tu (VF0877) - Adherence (VFC0001)] [Mycoplasma synoviae 53]
lcl|NC_002745.2_prot_WP_001041111.1_2015	VFG022873(gb|WP_013830034)	96.875	95.41984732824427	37.945	2.47e-55	178.0	Mycobacterium sp. JDM601	VFG022873(gb|WP_013830034) (sigF) RNA polymerase sigma factor SigF [SigF (VF0294) - Regulation (VFC0301)] [Mycobacterium sp. JDM601]
lcl|NC_002745.2_prot_WP_001041583.1_1040	VFG001317(gb|WP_001041586)	100.0	100.0	99.38	0.0	1296.0	Staphylococcus aureus subsp. aureus str. Newman	VFG001317(gb|WP_001041586) (isdB) iron-regulated surface determinant protein B, haemoglobin receptor [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001044230.1_883	VFG032994(gb|WP_011702113)	99.17218543046357	99.83416252072969	40.753	1.4699999999999998e-146	436.0	Listeria welshimeri serovar 6b str. SLCC5334	VFG032994(gb|WP_011702113) (oatA) peptidoglycan O-acetyltransferase [OatA (VF0441) - Immune modulation (VFC0258)] [Listeria welshimeri serovar 6b str. SLCC5334]
lcl|NC_002745.2_prot_WP_001044915.1_610	VFG012271(gb|WP_000044700)	77.41935483870968	73.23232323232324	31.973	2.1e-12	62.8	Escherichia coli O157:H7 str. EDL933	VFG012271(gb|WP_000044700) (fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]
lcl|NC_002745.2_prot_WP_001045111.1_110	VFG044253(gb|WP_001045111)	100.0	100.0	100.0	0.0	663.0	Staphylococcus aureus subsp. aureus str. Newman	VFG044253(gb|WP_001045111) (sirA) staphyloferrin B ABC transporter substrate-binding protein SirA [Staphyloferrin B (VF1014) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
lcl|NC_002745.2_prot_WP_001045135.1_1783	VFG022956(gb|WP_013829907)	97.10144927536231	95.77464788732394	34.634	2.61e-39	134.0	Mycobacterium sp. JDM601	VFG022956(gb|WP_013829907) (devR/dosR) response regulator transcription factor [DevRS (VF0317) - Regulation (VFC0301)] [Mycobacterium sp. JDM601]
lcl|NC_002745.2_prot_WP_001046645.1_2394	VFG047521(gb|WP_013923077)	92.53731343283582	100.0	31.132	9.3e-42	147.0	Francisella sp. TX077308	VFG047521(gb|WP_013923077) (bioB) biotin synthase [Biotin synthesis (VF0552) - Nutritional/Metabolic factor (VFC0272)] [Francisella sp. TX077308]
lcl|NC_002745.2_prot_WP_001048266.1_2118	VFG043587(gb|WP_001050554)	79.32285368802901	93.27538883806038	32.49	0.0	709.0	Staphylococcus aureus subsp. aureus COL	VFG043587(gb|WP_001050554) (sasC) LPXTG-anchored repetitive surface protein SasC [SasC (VF1010) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus COL]
